Year,Region,Property Type,Average Price,Price Index,Number of Sales,Median Price,Affordability Index
2019,Thunder Bay,Detached,1087128,156.27594388786918,763,983691.2000000001,68.29519395253323
2019,Waterloo,Condominium,246473,155.53132282501252,728,191326.7,55.72900385499013
2019,Waterloo,Non-Detached,538521,163.53018152342258,153,479014.9,128.16131001833895
2019,Waterloo,Semi-Detached,868263,145.40688358307756,829,747837.7000000001,109.14170236385019
2019,Waterloo,Detached,313849,149.22611663223822,763,302876.10000000003,50.00724496384922
2019,Richmond Hill,Condominium,463551,137.6472211684434,936,381648.9,93.11082945881648
2019,Richmond Hill,Non-Detached,258868,120.68146920329997,751,192714.2,69.80409965550174
2019,Richmond Hill,Semi-Detached,590993,147.3688733136844,355,551022.7000000001,108.3656461222109
2019,Richmond Hill,Detached,843944,158.32399316791737,279,782580.6,71.79602076408034
2019,Oakville,Condominium,757820,164.72791414591111,674,694519.0,116.93901661637896
2019,Oakville,Non-Detached,1154982,133.15698041877778,212,1066991.8,115.78241921695323
2019,Oakville,Semi-Detached,1118297,196.8772253736024,581,991106.3,111.15250777298431
2019,Oakville,Detached,1400079,171.7488329482428,993,1253951.1,79.91802194632625
2019,Burlington,Condominium,1149873,105.5952999277303,608,1024153.7000000001,109.68020177048211
2019,Burlington,Non-Detached,1229212,152.96766771972773,793,1145526.8,109.55529299611757
2019,Burlington,Semi-Detached,1159856,184.26887622604306,669,1034294.4,118.2723344423835
2019,Burlington,Detached,1405487,112.39889083273117,338,1214968.3,83.03531580600173
2019,Pickering,Condominium,1230589,188.76199469039796,841,1070606.1,101.00787455200094
2019,Pickering,Non-Detached,1264376,130.07589027504036,965,1125659.4000000001,125.77412533720842
2019,Pickering,Semi-Detached,771480,130.92214628745367,732,744185.0,62.98702795728036
2019,Pickering,Detached,869014,165.70962254988592,491,810097.6,112.84701283830702
2019,Ajax,Condominium,715138,118.79098553132461,259,617633.2000000001,141.7005478302392
2019,Ajax,Non-Detached,948581,149.2365540713438,417,882449.9,61.47626167058353
2019,Ajax,Semi-Detached,794774,133.3783404894703,330,668599.6,120.08722190433495
2019,Ajax,Detached,1260489,190.89152651396276,294,1135823.1,83.17031415409446
2019,Whitby,Condominium,1461916,108.5002629317366,217,1328757.4000000001,148.51546831184075
2019,Whitby,Non-Detached,747980,159.28124962446273,713,678099.0,76.81678962995736
2019,Whitby,Semi-Detached,1290943,168.14818385140802,369,1206009.7,58.790917417649155
2019,Whitby,Detached,1480210,141.45466172444475,225,1283351.0,114.68537188265623
2019,Oshawa,Condominium,453005,170.67857215297443,598,396107.5,81.67999777569594
2019,Oshawa,Non-Detached,1054774,182.6113660191025,910,923432.6,125.40524075873527
2019,Oshawa,Semi-Detached,513297,153.98906106106404,271,413946.3,84.73207213248847
2019,Oshawa,Detached,1338036,177.164478997402,612,1159195.4000000001,63.266195551253205
2019,Cambridge,Condominium,636635,174.98928606016784,500,588518.5,103.08068018574164
2019,Cambridge,Non-Detached,994136,150.18363367370506,494,858234.4,59.10697183721334
2019,Cambridge,Semi-Detached,295483,100.08126104838837,664,304228.7,138.81266647596442
2019,Cambridge,Detached,288275,143.2166605141784,688,218146.5,69.27186777915357
2019,Niagara Falls,Condominium,298850,104.03460193183398,804,307924.0,52.85013809290723
2019,Niagara Falls,Non-Detached,1297939,137.77586920966925,903,1207365.1,148.81924181265407
2019,Niagara Falls,Semi-Detached,1456317,140.46798314862627,490,1299211.3,84.96393671192708
2019,Niagara Falls,Detached,1107325,183.00029469601378,756,970073.5,80.83384344662326
2020,Toronto,Condominium,894004,103.34243593105545,431,794190.6,84.97121847280575
2020,Toronto,Non-Detached,542665,137.90681437821274,515,484662.5,106.18129118022961
2020,Toronto,Semi-Detached,334562,198.70915366766957,940,333964.8,70.72021488024639
2020,Toronto,Detached,860990,124.79720478105607,139,755354.0,113.93711657054136
2020,Ottawa,Condominium,223129,181.1244836951103,57,169440.1,77.99654640881218
2020,Ottawa,Non-Detached,572652,125.2323051386699,52,520243.8,105.9764600564366
2020,Ottawa,Semi-Detached,1389170,182.78130663813306,964,1204078.0,81.14500965529638
2020,Ottawa,Detached,479534,151.8115741071886,376,455374.60000000003,131.49708755596845
2020,Hamilton,Condominium,849464,192.3326410937953,898,753204.6,75.78353025443377
2020,Hamilton,Non-Detached,931969,173.84959296651175,165,801474.1,76.66436193895066
2020,Hamilton,Semi-Detached,1266978,168.76424839678833,882,1129920.2,50.73709872688862
2020,Hamilton,Detached,816616,125.32614586596443,463,737229.4,92.66083386918211
2020,London,Condominium,1277236,171.12159333587718,151,1184991.4000000001,149.15623880222824
2020,London,Non-Detached,1019745,184.15615453566596,927,904080.5,129.86187466244945
2020,London,Semi-Detached,1200454,193.03185752933445,82,1063023.6,130.9505318699753
2020,London,Detached,738505,131.48380119328294,565,674711.5,146.48566648776963
2020,Mississauga,Condominium,1191948,190.28015595875047,269,1051938.2,92.89595547069
2020,Mississauga,Non-Detached,388511,160.65293910758234,238,377223.9,116.48574757163
2020,Mississauga,Semi-Detached,887772,142.56303514649915,138,785224.8,53.7455145720481
2020,Mississauga,Detached,1048545,158.24117644655803,896,923532.5,94.82027237415463
2020,Brampton,Condominium,1397720,101.13367775351803,546,1252333.0,112.43000572826787
2020,Brampton,Non-Detached,819873,118.13112620293478,449,721915.7000000001,143.76867251205465
2020,Brampton,Semi-Detached,325757,143.1537721181584,161,277422.3,109.98245833260225
2020,Brampton,Detached,280552,117.49603928385804,178,249129.80000000002,114.28539475072395
2020,Windsor,Condominium,988860,110.39820932164764,954,900411.0,100.04452736380615
2020,Windsor,Non-Detached,722797,193.08734685908502,333,602783.3,112.22680517724288
2020,Windsor,Semi-Detached,395517,125.78729229927632,602,381499.3,99.55147524772677
2020,Windsor,Detached,746080,105.86059851614942,117,637658.0,145.45410640913684
2020,Markham,Condominium,860902,173.65733630422216,804,734172.8,94.43183359224895
2020,Markham,Non-Detached,1148488,171.70179689321407,959,1023431.2000000001,59.51682467169839
2020,Markham,Semi-Detached,767236,197.39029580424034,665,684180.4,121.16193374491492
2020,Markham,Detached,368282,112.9259547240583,418,285907.8,80.24565979803107
2020,Kitchener,Condominium,838284,137.3202822004427,476,796443.6,93.30834623206445
2020,Kitchener,Non-Detached,871648,155.0066178960796,662,795922.2000000001,107.36520612140919
2020,Kitchener,Semi-Detached,1416063,165.29669842474817,334,1287163.7,51.537490624975646
2020,Kitchener,Detached,1344647,164.58292869635994,677,1219970.3,80.15665748910295
2020,Vaughan,Condominium,1355181,182.4062008061992,944,1249765.9000000001,100.12648506822494
2020,Vaughan,Non-Detached,308745,189.92577126953836,897,236073.5,59.57016958091397
2020,Vaughan,Semi-Detached,1068570,170.22117122057642,866,935579.0,76.25365450781561
2020,Vaughan,Detached,434617,136.21745006519797,336,406084.3,99.96212124009409
2020,Guelph,Condominium,385108,176.8586348820017,370,339251.2,69.80604783152832
2020,Guelph,Non-Detached,679397,152.54606633315052,348,656993.3,128.77416525663466
2020,Guelph,Semi-Detached,1131860,140.17004765201963,755,994394.0,120.80479638455523
2020,Guelph,Detached,1002444,129.96619832906293,199,874924.6,133.3399541397202
2020,Barrie,Condominium,986967,196.4639941485018,471,840238.3,121.82929063140008
2020,Barrie,Non-Detached,682086,153.39878628758592,738,619310.4,91.00515213789782
2020,Barrie,Semi-Detached,916212,137.30949723873155,816,858202.8,113.35934359532996
2020,Barrie,Detached,924500,122.745210568399,977,783291.0,94.57318346793446
2020,Sudbury,Condominium,1366733,133.78329106698976,161,1206236.7,84.65196051742679
2020,Sudbury,Non-Detached,1451670,150.32473941239354,885,1298634.0,78.40191839824286
2020,Sudbury,Semi-Detached,266294,132.4872332987641,415,191372.6,71.43939600391016
2020,Sudbury,Detached,486716,180.52882554318364,983,454924.4,52.79792607753902
2020,Kingston,Condominium,363205,196.24671585337336,364,288660.5,75.57198042079393
2020,Kingston,Non-Detached,980569,133.08072903501005,499,910222.1,121.37202135995308
2020,Kingston,Semi-Detached,1240644,143.34315511718458,271,1118224.6,126.52582604512472
2020,Kingston,Detached,628304,193.8761522149851,412,581698.6,109.88235487822045
2020,Thunder Bay,Condominium,856904,168.5506985378391,119,755613.6,125.58474510997048
2020,Thunder Bay,Non-Detached,811115,172.43066719337895,448,775400.5,85.72562506685831
2020,Thunder Bay,Semi-Detached,1056373,146.87140005766253,911,983396.7000000001,98.55060909081013
2020,Thunder Bay,Detached,1229417,101.85841159451884,466,1124329.3,84.63276500858449
2020,Waterloo,Condominium,469669,156.9762526464618,959,429936.10000000003,64.11424490902876
2020,Waterloo,Non-Detached,1282866,193.87723100700615,967,1184582.4000000001,102.86460183295603
2020,Waterloo,Semi-Detached,452115,159.94131178177923,539,376821.5,142.68786686877112
2020,Waterloo,Detached,981777,115.79475689274508,515,883999.3,131.19802897195507
2020,Richmond Hill,Condominium,615336,180.7943422922633,840,526116.4,113.60695072072
2020,Richmond Hill,Non-Detached,469649,190.90134767736376,657,458543.10000000003,82.78882195041743
2020,Richmond Hill,Semi-Detached,1459011,156.53585125332103,715,1300280.9000000001,54.554602872747594
2020,Richmond Hill,Detached,980396,123.0476070159513,672,858865.4,107.59591650494498
2020,Oakville,Condominium,751939,114.09724125629009,828,711606.1,102.85007384367381
2020,Oakville,Non-Detached,509215,159.0597305317744,377,474369.5,64.42483232458753
2020,Oakville,Semi-Detached,553597,180.31130737010136,577,472731.3,61.2399778108328
2020,Oakville,Detached,1140825,167.9898624559682,601,1058451.5,137.1381021594737
2020,Burlington,Condominium,338699,167.30229980829608,291,269165.10000000003,76.26871208991739
2020,Burlington,Non-Detached,818309,177.4945641442311,888,714980.1,63.48874475662068
2020,Burlington,Semi-Detached,1438967,140.13209725340354,721,1316641.3,51.3057930379738
2020,Burlington,Detached,1009339,190.6292237881069,835,950491.1,58.35545309971821
2020,Pickering,Condominium,306020,122.21094891717023,814,229778.0,118.2888101552276
2020,Pickering,Non-Detached,1473226,199.57076820805173,59,1372789.4000000001,100.07763078118548
2020,Pickering,Semi-Detached,651003,122.08640673350692,516,584780.7000000001,60.93088845178855
2020,Pickering,Detached,620590,154.54002163552303,173,599953.0,69.64952969679565
2020,Ajax,Condominium,829024,179.05333354077368,940,722074.6,71.69720246607841
2020,Ajax,Non-Detached,1341939,193.054657416206,614,1218611.1,62.02416022258647
2020,Ajax,Semi-Detached,1046302,199.93147050434214,219,947752.8,131.1403488005023
2020,Ajax,Detached,871548,106.27365113179127,840,786861.2000000001,138.71362031077712
2020,Whitby,Condominium,681694,136.97607274624002,209,605493.6,60.54971357205259
2020,Whitby,Non-Detached,754161,150.2431763385021,800,704032.9,103.73211719029536
2020,Whitby,Semi-Detached,984745,161.16296572395703,140,915575.5,107.7273336360849
2020,Whitby,Detached,238313,133.74707627484582,602,250720.7,83.93328816628488
2020,Oshawa,Condominium,670692,182.30622576375538,435,608542.8,101.47780453260435
2020,Oshawa,Non-Detached,788637,142.24437872706093,158,751180.3,68.44010400953444
2020,Oshawa,Semi-Detached,1041470,152.50886038708586,868,936358.0,98.78006719557536
2020,Oshawa,Detached,1236764,179.08412415526834,307,1162825.6,75.11986348237022
2020,Cambridge,Condominium,1150683,161.54326729856578,200,1062119.7000000002,51.37260453263798
2020,Cambridge,Non-Detached,681108,103.84545109545357,970,593513.2000000001,146.54939733471628
2020,Cambridge,Semi-Detached,441732,144.02828120733346,222,440480.8,75.23693137024965
2020,Cambridge,Detached,1446968,111.96347402444184,418,1306921.2,69.67278459088537
2020,Niagara Falls,Condominium,971413,100.44317136328654,935,914211.7000000001,63.37903350632229
2020,Niagara Falls,Non-Detached,874961,173.11571458516335,939,824306.9,113.37047967571408
2020,Niagara Falls,Semi-Detached,1459967,131.74799345372753,147,1273131.3,137.0546847615202
2020,Niagara Falls,Detached,565545,110.77894066079912,726,508830.5,144.06757913788306
2021,Toronto,Condominium,605741,192.05473826612223,544,532447.9,90.11496721785372
2021,Toronto,Non-Detached,552222,154.2986237308388,265,450902.8,60.30687506744022
2021,Toronto,Semi-Detached,495578,145.26384464967393,59,439413.2,65.59204841607894
2021,Toronto,Detached,606353,147.27342749287635,336,536199.7000000001,134.34030982555336
2021,Ottawa,Condominium,314608,103.2352926052939,696,301029.2,109.10816650336824
2021,Ottawa,Non-Detached,1102822,176.1562946342432,720,963590.8,64.86415913275414
2021,Ottawa,Semi-Detached,1223185,104.97456426924742,181,1129473.5,107.47519991378921
2021,Ottawa,Detached,1268894,109.3556404397755,72,1110446.6,116.43115591541748
2021,Hamilton,Condominium,763571,151.07830381944564,229,692752.9,144.52179835272676
2021,Hamilton,Non-Detached,859582,191.66167425100258,97,806497.8,83.04683734544261
2021,Hamilton,Semi-Detached,496589,167.75372758647092,308,397740.10000000003,53.08864211808563
2021,Hamilton,Detached,985093,111.08235255050721,487,854357.7000000001,130.24486556923614
2021,London,Condominium,241048,164.6022466362743,775,205485.2,81.28507730488265
2021,London,Non-Detached,570025,128.77469253954206,715,545901.5,85.58493067944919
2021,London,Semi-Detached,887291,184.30458161282095,404,825828.9,62.93942864432292
2021,London,Detached,320351,145.93479608442493,283,322102.9,139.129400596906
2021,Mississauga,Condominium,963838,121.77246793830825,594,892746.2000000001,131.2856675649565
2021,Mississauga,Non-Detached,1067315,173.21717956305758,105,917568.5,102.25293579175383
2021,Mississauga,Semi-Detached,483667,122.47398380908308,592,390352.3,139.41641837625622
2021,Mississauga,Detached,414514,195.71108282124572,302,394374.60000000003,136.0020343756531
2021,Brampton,Condominium,1357135,132.40427154717622,891,1221347.5,102.26096468822
2021,Brampton,Non-Detached,202243,130.44593529229613,257,201359.7,117.86303132689169
2021,Brampton,Semi-Detached,672013,194.83768496816916,588,644644.7000000001,67.00970121859906
2021,Brampton,Detached,651485,179.54882814287498,367,556492.5,75.88071569794008
2021,Windsor,Condominium,1204025,122.6197261451772,210,1033735.5,68.18362232598695
2021,Windsor,Non-Detached,407193,143.17229954617602,734,394146.7,129.00794282391058
2021,Windsor,Semi-Detached,1396852,144.00633313579732,228,1231862.8,50.35106960445251
2021,Windsor,Detached,1191173,195.98327789242353,678,1086533.7,104.93582343842951
2021,Markham,Condominium,1141013,163.48976650794833,427,1033293.7000000001,74.852997700462
2021,Markham,Non-Detached,909728,161.4815221939208,104,848249.2000000001,74.65576894000039
2021,Markham,Semi-Detached,823287,173.37064022325902,544,748713.3,116.50932640952021
2021,Markham,Detached,1354960,163.1351864048537,784,1196531.0,73.24702915211657
2021,Kitchener,Condominium,873424,120.18161374633567,537,745901.6,90.98433616918413
2021,Kitchener,Non-Detached,704531,132.19319600061067,208,637947.9,105.45083973033134
2021,Kitchener,Semi-Detached,1294370,168.51095134437247,961,1141631.0,88.90913171458931
2021,Kitchener,Detached,423539,100.1320093455633,536,348287.10000000003,50.84690591964206
2021,Vaughan,Condominium,1133239,168.2505409459289,949,981675.1,104.08332638694196
2021,Vaughan,Non-Detached,688415,125.17135644049552,385,628986.5,74.97708935247385
2021,Vaughan,Semi-Detached,1351000,112.91413519136839,600,1188236.0,128.10436077246345
2021,Vaughan,Detached,702341,154.71399038513607,411,611357.9,89.14986203076762
2021,Guelph,Condominium,204785,154.34516951075145,697,220842.5,54.051673614469664
2021,Guelph,Non-Detached,308690,158.76669265986314,862,277973.0,62.82831064381995
2021,Guelph,Semi-Detached,1387009,175.70263611529157,458,1243405.1,107.98298600121987
2021,Guelph,Detached,718640,105.30392064567589,381,624153.0,142.42743346141208
2021,Barrie,Condominium,1017905,114.36680243732236,932,912559.5,74.85433242446308
2021,Barrie,Non-Detached,819314,173.53968891860328,604,717074.6,102.5678922749415
2021,Barrie,Semi-Detached,1094057,177.0968303340245,422,1010139.3,94.03551122190561
2021,Barrie,Detached,335607,174.29368971397002,124,326762.3,110.34547573378957
2021,Sudbury,Condominium,382684,141.05229906934824,111,353619.60000000003,50.19612819080884
2021,Sudbury,Non-Detached,570592,145.14483492772493,489,505965.8,108.78164141171678
2021,Sudbury,Semi-Detached,680832,132.9503616046445,976,567524.8,81.30454721865081
2021,Sudbury,Detached,1060171,148.224319591247,154,909657.9,99.83549390566549
2021,Kingston,Condominium,1077306,163.0968665404158,129,990082.4,76.6911430255345
2021,Kingston,Non-Detached,1064845,111.35414840570714,969,960527.5,134.78048808856727
2021,Kingston,Semi-Detached,209793,170.50586037235405,218,221057.7,109.35778950673907
2021,Kingston,Detached,1076188,185.49565662896453,74,1012930.2000000001,129.61934049693858
2021,Thunder Bay,Condominium,590548,122.59449656926144,752,565907.2000000001,119.84450683405525
2021,Thunder Bay,Non-Detached,480196,130.33650809271393,272,407872.4,51.36825713672132
2021,Thunder Bay,Semi-Detached,776085,111.2081192850203,740,717107.5,103.77509775277578
2021,Thunder Bay,Detached,1358644,148.4139728190661,614,1188493.6,55.553643537566685
2021,Waterloo,Condominium,1482162,122.445162752589,256,1381114.8,130.6260580859862
2021,Waterloo,Non-Detached,1176583,151.33073399059026,149,1091595.7,69.66468245245548
2021,Waterloo,Semi-Detached,1094455,187.25525901719885,281,976235.5,77.8997905402567
2021,Waterloo,Detached,1176691,100.20838787635799,91,1026218.9000000001,82.49555433254241
2021,Richmond Hill,Condominium,1252405,127.06334825781673,639,1146049.5,59.091854816296454
2021,Richmond Hill,Non-Detached,208608,172.68508833172905,986,234777.2,107.15399303238873
2021,Richmond Hill,Semi-Detached,808615,116.39268501481395,284,741048.5,99.33985104124673
2021,Richmond Hill,Detached,741498,176.04502255353293,638,704660.2000000001,131.4190702784407
2021,Oakville,Condominium,652741,183.71113988941102,828,579554.9,103.78935759654132
2021,Oakville,Non-Detached,1382746,113.87085081065344,331,1274924.4000000001,103.8839168845842
2021,Oakville,Semi-Detached,953441,114.01400004821224,256,860765.9,117.07334007765151
2021,Oakville,Detached,1136372,149.54073935669214,529,1023808.8,75.41917235361731
2021,Burlington,Condominium,579675,107.83816897019388,391,481171.5,88.81708912412729
2021,Burlington,Non-Detached,1104328,174.0586470433326,582,959879.2000000001,54.60365777753312
2021,Burlington,Semi-Detached,916929,167.31581469183482,874,779996.1,76.88565194486024
2021,Burlington,Detached,819935,192.02589125636922,766,777517.5,62.84709739864357
2021,Pickering,Condominium,795894,194.21664820451574,98,739882.6,108.96365630842033
2021,Pickering,Non-Detached,693259,123.98298940015738,536,618088.1,127.06961891023262
2021,Pickering,Semi-Detached,1036583,173.16485442113634,657,960279.7000000001,51.28815921364266
2021,Pickering,Detached,565462,155.42618128654195,84,479686.8,123.61026993008667
2021,Ajax,Condominium,654879,145.43520763573198,470,554288.1,66.1208272262171
2021,Ajax,Non-Detached,764621,186.53083566100437,241,655613.9,52.97221841219274
2021,Ajax,Semi-Detached,1430528,132.2703088784171,731,1281140.2,138.6342800082111
2021,Ajax,Detached,591585,126.93908303444917,469,575900.5,134.57705568383858
2021,Whitby,Condominium,293299,130.32673689627921,685,228314.10000000003,144.1708224094121
2021,Whitby,Non-Detached,774989,126.17838757314587,814,689754.1,77.90042871297254
2021,Whitby,Semi-Detached,659256,137.7895232968019,722,601870.4,106.93060331951527
2021,Whitby,Detached,1242031,169.49516877790677,818,1104161.9000000001,76.38670246226982
2021,Oshawa,Condominium,544213,184.2240471306722,167,520802.7,113.83224776865615
2021,Oshawa,Non-Detached,423371,113.42342048147658,278,348465.9,53.66191741632971
2021,Oshawa,Semi-Detached,644610,160.73203455652825,694,624552.0,56.04911821991251
2021,Oshawa,Detached,1177804,186.71605076394513,686,1040511.6000000001,78.7746322116181
2021,Cambridge,Condominium,607523,154.05704460592855,443,566577.7000000001,98.78198860273872
2021,Cambridge,Non-Detached,455336,173.79934794637973,907,450037.4,57.45300839730791
2021,Cambridge,Semi-Detached,441389,100.65732776506104,609,365075.10000000003,53.78875957901378
2021,Cambridge,Detached,1074205,108.27234838626052,810,949287.5,68.61029434570277
2021,Niagara Falls,Condominium,985830,179.88539235655333,543,883997.0,148.45492343178498
2021,Niagara Falls,Non-Detached,902629,186.68208805965696,752,823811.1,127.68737398632591
2021,Niagara Falls,Semi-Detached,412547,125.7324698823605,387,341910.3,106.31543533959746
2021,Niagara Falls,Detached,1454839,158.0378690192515,376,1261822.1,104.97251122414207
2022,Toronto,Condominium,1274064,116.24788788148186,313,1139605.6,119.99617289796386
2022,Toronto,Non-Detached,1023715,109.16138508187531,364,956914.5,64.9172036748399
2022,Toronto,Semi-Detached,1482940,119.87887122088236,342,1305098.0,88.36725209843863
2022,Toronto,Detached,631016,149.3466940092115,773,550969.4,81.21943143752182
2022,Ottawa,Condominium,1390688,148.37717724502755,825,1285784.2,91.56718564657577
2022,Ottawa,Non-Detached,1080362,101.42735434916847,300,972790.8,57.811174585382915
2022,Ottawa,Semi-Detached,1315950,166.4045373750261,362,1152818.0,82.12627366825419
2022,Ottawa,Detached,1114954,180.78216945538765,192,1031445.6,89.73055288818702
2022,Hamilton,Condominium,1061802,102.98480524656462,280,920831.8,126.21837999945747
2022,Hamilton,Non-Detached,376685,123.4740430014001,939,293576.5,81.61644572622137
2022,Hamilton,Semi-Detached,1011518,110.71038091086925,220,923275.2000000001,119.19905673071703
2022,Hamilton,Detached,983969,115.68130208928085,739,910291.1,99.37339634706304
2022,London,Condominium,1288063,167.9887489864292,343,1162116.7,72.99672467366571
2022,London,Non-Detached,1000815,148.70522026507763,482,873302.5,74.66647471097104
2022,London,Semi-Detached,1063333,177.34588680546813,67,930065.7000000001,146.68006316665316
2022,London,Detached,772310,152.95290252524106,635,701186.0,128.92133939120308
2022,Mississauga,Condominium,1386744,118.9613969338456,979,1232333.6,57.99077058806561
2022,Mississauga,Non-Detached,356813,167.12555744068803,180,273775.7,106.40695204012681
2022,Mississauga,Semi-Detached,935907,180.43686936517275,811,843127.3,129.5331096548181
2022,Mississauga,Detached,209719,191.2759237011567,254,218862.1,132.94014126443886
2022,Brampton,Condominium,1420113,199.58127294832732,843,1250541.7,108.23512729892272
2022,Brampton,Non-Detached,1004593,175.2073694450204,710,866657.7000000001,124.25622253025
2022,Brampton,Semi-Detached,756211,166.2190871782532,618,716347.9,148.1655986165739
2022,Brampton,Detached,596127,136.52735148039426,443,535426.3,97.91391192082747
2022,Windsor,Condominium,503984,199.7353681072977,673,465462.60000000003,125.89688588327587
2022,Windsor,Non-Detached,379091,134.92231017515172,59,344464.9,86.76734745044763
2022,Windsor,Semi-Detached,228195,148.32709894447342,143,202767.5,131.2752422807027
2022,Windsor,Detached,504460,199.91203372684288,863,464178.0,73.86948754880213
2022,Markham,Condominium,1495705,123.18071902648848,103,1359625.5,146.16688579428035
2022,Markham,Non-Detached,580249,122.3618101550344,731,555114.1000000001,136.82803954620042
2022,Markham,Semi-Detached,1019284,183.81919245159608,387,935544.6,63.67326597728747
2022,Markham,Detached,732674,166.33249994426853,149,697233.6,146.24825097357575
2022,Kitchener,Condominium,737215,199.47555764323005,317,653036.5,122.1089316371394
2022,Kitchener,Non-Detached,807897,184.69892905868056,733,775328.3,103.32898886530259
2022,Kitchener,Semi-Detached,535604,149.58418649817938,819,438113.60000000003,78.92474845576689
2022,Kitchener,Detached,1470534,115.37246750386797,527,1372903.6,116.49674977721642
2022,Vaughan,Condominium,1407919,187.8394511115321,221,1222278.1,148.87402233578268
2022,Vaughan,Non-Detached,1033570,184.3874541349436,348,888608.0,128.5468388593689
2022,Vaughan,Semi-Detached,697119,109.5231933106041,757,675009.1,84.76517396203272
2022,Vaughan,Detached,1421388,116.24214629794474,539,1310488.2,127.78802532570951
2022,Guelph,Condominium,991356,170.95903417842527,618,853401.4,89.16116527302088
2022,Guelph,Non-Detached,1486036,173.92013752557318,790,1386682.4000000001,71.57244497097106
2022,Guelph,Semi-Detached,963742,170.56213468885636,749,889044.8,122.72559456368087
2022,Guelph,Detached,467030,144.80628571218938,211,390156.0,141.07665676026113
2022,Barrie,Condominium,589576,174.2607737911611,365,565975.4,119.39652977828501
2022,Barrie,Non-Detached,955731,136.97219077652306,87,886736.9,142.45041076022758
2022,Barrie,Semi-Detached,858076,196.82713093675937,273,791561.4,57.69222261050801
2022,Barrie,Detached,1457000,199.40226337787033,240,1295513.0,132.58456443874184
2022,Sudbury,Condominium,1423458,115.57967044075039,517,1238683.2,72.10005066595012
2022,Sudbury,Non-Detached,526679,104.47923105422421,130,492460.10000000003,106.77494795483034
2022,Sudbury,Semi-Detached,637752,127.2492939214321,904,547913.8,130.95792603387915
2022,Sudbury,Detached,547883,174.36120532276047,896,506256.7,85.25275316392329
2022,Kingston,Condominium,1327220,178.4656746409292,896,1184015.0,64.3681041954205
2022,Kingston,Non-Detached,1015995,180.8456855178079,289,958764.5,129.85361128396067
2022,Kingston,Semi-Detached,420459,157.86356332052253,712,399307.10000000003,81.88783532109923
2022,Kingston,Detached,652165,173.98665587648242,54,608808.5,100.95620286443751
2022,Thunder Bay,Condominium,246814,164.97908567084306,110,193777.6,57.122246114189124
2022,Thunder Bay,Non-Detached,1204856,181.8270058937308,956,1076768.4000000001,52.002653560126376
2022,Thunder Bay,Semi-Detached,1255098,102.89948699816264,861,1101492.2,121.88591785088076
2022,Thunder Bay,Detached,1015540,169.17416132707018,569,882564.0,147.50536418420234
2022,Waterloo,Condominium,719966,120.84983204879705,437,619138.4,113.66247482083412
2022,Waterloo,Non-Detached,1094089,139.49810681130538,297,938614.1,69.97621249189734
2022,Waterloo,Semi-Detached,1177032,148.88016813919955,288,1017544.8,105.48499070929387
2022,Waterloo,Detached,365640,125.0158722202139,379,333277.0,103.61814185121025
2022,Richmond Hill,Condominium,1367012,175.8735424119256,347,1248612.8,144.79547867659397
2022,Richmond Hill,Non-Detached,1014618,139.5726598820142,176,936891.2000000001,118.46143563430121
2022,Richmond Hill,Semi-Detached,800975,184.57396341581295,280,698733.5,107.81104107798222
2022,Richmond Hill,Detached,975857,193.15062661175665,652,920784.3,86.38227473321726
2022,Oakville,Condominium,376426,114.52421387347374,884,358992.4,80.66818621698084
2022,Oakville,Non-Detached,294713,155.87933711373122,889,221804.7,144.2788035689041
2022,Oakville,Semi-Detached,784741,194.8381497373058,667,738702.9,90.90232214016683
2022,Oakville,Detached,255772,128.92085121548627,259,184454.80000000002,62.06649453842385
2022,Burlington,Condominium,1017235,197.50693514939888,305,924481.5,104.80524065767105
2022,Burlington,Non-Detached,999163,191.38972759014553,310,923743.7000000001,80.94221561505871
2022,Burlington,Semi-Detached,533089,173.12326849852712,79,472689.10000000003,149.83300427980413
2022,Burlington,Detached,439001,162.4188676492314,245,397686.9,137.38013101278017
2022,Pickering,Condominium,272436,169.08741279616567,140,294692.4,99.35065517758363
2022,Pickering,Non-Detached,583152,190.45063612638108,471,487627.80000000005,87.0359902249219
2022,Pickering,Semi-Detached,751126,189.34060265156546,195,646777.4,75.67566111986991
2022,Pickering,Detached,666708,139.31456473978284,314,570266.2000000001,104.78740998616794
2022,Ajax,Condominium,871667,131.57473040065565,564,814584.3,134.30358977666748
2022,Ajax,Non-Detached,221389,166.79984760224175,595,221736.1,77.70826690937103
2022,Ajax,Semi-Detached,1423333,104.62584775666187,316,1266560.7,72.57999118904803
2022,Ajax,Detached,347450,129.75848035527656,475,309675.0,145.65834987073933
2022,Whitby,Condominium,1351645,175.0958459349492,423,1195463.5,60.71291186813747
2022,Whitby,Non-Detached,619234,198.14931262413165,999,524498.6,91.16381155213713
2022,Whitby,Semi-Detached,1225152,127.82734365711525,529,1084339.8,98.28677288415157
2022,Whitby,Detached,483079,177.94702716571328,999,480659.10000000003,89.06945277800929
2022,Oshawa,Condominium,1176926,103.44312857968141,980,1009642.4000000001,146.62208123645001
2022,Oshawa,Non-Detached,1267986,120.3301340868949,254,1183048.4000000001,54.613701973475884
2022,Oshawa,Semi-Detached,1303253,199.76001125704514,375,1160933.7,112.19125897882664
2022,Oshawa,Detached,1173274,175.63714692926186,835,1063085.6,74.99414154820974
